Elevation_ft_NAVD88,Elevation_ft_NGVD29,Area_acres,Capacity_acrefeet
3623.5,3620.59,104116.05,14762102.78
3623.51,3620.6,104123.39,14763143.89
3623.52,3620.61,104130.73,14764185
3623.53,3620.62,104138.07,14765226.11
3623.54,3620.63,104145.41,14766267.22
3623.55,3620.64,104152.75,14767308.33
3623.56,3620.65,104160.09,14768349.45
3623.57,3620.66,104167.43,14769390.56
3623.58,3620.67,104174.76,14770431.67
3623.59,3620.68,104182.1,14771472.78
3623.6,3620.69,104189.44,14772513.89
3623.61,3620.7,104196.78,14773555
3623.62,3620.71,104204.12,14774596.11
3623.63,3620.72,104211.46,14775637.23
3623.64,3620.73,104218.8,14776678.34
3623.65,3620.74,104226.14,14777719.45
3623.66,3620.75,104233.48,14778760.56
3623.67,3620.76,104240.82,14779801.67
3623.68,3620.77,104248.16,14780842.78
3623.69,3620.78,104255.39,14781884.41
3623.7,3620.79,104262.21,14782927.82
3623.71,3620.8,104269.04,14783971.24
3623.72,3620.81,104275.86,14785014.66
3623.73,3620.82,104282.69,14786058.07
3623.74,3620.83,104289.51,14787101.49
3623.75,3620.84,104296.34,14788144.91
3623.76,3620.85,104303.17,14789188.33
3623.77,3620.86,104309.99,14790231.74
3623.78,3620.87,104316.82,14791275.16
3623.79,3620.88,104323.64,14792318.58
3623.8,3620.89,104330.47,14793361.99
3623.81,3620.9,104337.3,14794405.41
3623.82,3620.91,104344.12,14795448.83
3623.83,3620.92,104350.95,14796492.24
3623.84,3620.93,104357.77,14797535.66
3623.85,3620.94,104364.6,14798579.08
3623.86,3620.95,104371.42,14799622.49
3623.87,3620.96,104378.25,14800665.91
3623.88,3620.97,104385.08,14801709.33
3623.89,3620.98,104391.9,14802752.75
3623.9,3620.99,104398.73,14803796.16
3623.91,3621,104405.55,14804839.58
3623.92,3621.01,104412.38,14805883
3623.93,3621.02,104419.21,14806926.41
3623.94,3621.03,104426.03,14807969.83
3623.95,3621.04,104432.86,14809013.25
3623.96,3621.05,104439.68,14810056.66
3623.97,3621.06,104446.51,14811100.08
3623.98,3621.07,104453.33,14812143.5
3623.99,3621.08,104460.16,14813186.92
3624,3621.09,104466.99,14814230.33
3624.01,3621.1,104473.81,14815273.75
3624.02,3621.11,104480.64,14816318.09
3624.03,3621.12,104487.47,14817363.74
3624.04,3621.13,104494.31,14818409.39
3624.05,3621.14,104501.14,14819455.04
3624.06,3621.15,104507.97,14820500.7
3624.07,3621.16,104514.81,14821546.35
3624.08,3621.17,104521.64,14822592
3624.09,3621.18,104528.48,14823637.65
3624.1,3621.19,104535.31,14824683.3
3624.11,3621.2,104542.14,14825728.95
3624.12,3621.21,104548.98,14826774.6
3624.13,3621.22,104555.81,14827820.26
3624.14,3621.23,104562.64,14828865.91
3624.15,3621.24,104569.48,14829911.56
3624.16,3621.25,104576.31,14830957.21
3624.17,3621.26,104583.14,14832002.86
3624.18,3621.27,104589.98,14833048.51
3624.19,3621.28,104596.81,14834094.16
3624.2,3621.29,104603.64,14835139.82
3624.21,3621.3,104610.48,14836185.47
3624.22,3621.31,104617.31,14837231.12
3624.23,3621.32,104624.14,14838276.77
3624.24,3621.33,104630.98,14839322.42
3624.25,3621.34,104637.81,14840368.07
3624.26,3621.35,104644.64,14841413.72
3624.27,3621.36,104651.48,14842459.38
3624.28,3621.37,104658.31,14843505.03
3624.29,3621.38,104665.14,14844550.68
3624.3,3621.39,104671.98,14845596.33
3624.31,3621.4,104678.81,14846641.98
3624.32,3621.41,104685.64,14847687.63
3624.33,3621.42,104692.48,14848733.28
3624.34,3621.43,104699.35,14849777.55
3624.35,3621.44,104706.08,14850826.71
3624.36,3621.45,104712.8,14851875.87
3624.37,3621.46,104719.53,14852925.03
3624.38,3621.47,104726.25,14853974.19
3624.39,3621.48,104732.98,14855023.35
3624.4,3621.49,104739.7,14856072.51
3624.41,3621.5,104746.43,14857121.66
3624.42,3621.51,104753.15,14858170.82
3624.43,3621.52,104759.88,14859219.98
3624.44,3621.53,104766.6,14860269.14
3624.45,3621.54,104773.32,14861318.3
3624.46,3621.55,104780.05,14862367.46
3624.47,3621.56,104786.77,14863416.62
3624.48,3621.57,104793.5,14864465.78
3624.49,3621.58,104800.22,14865514.94
3624.5,3621.59,104806.95,14866564.1
3624.51,3621.6,104813.67,14867613.25
3624.52,3621.61,104820.4,14868662.41
3624.53,3621.62,104827.12,14869711.57
3624.54,3621.63,104833.85,14870760.73
3624.55,3621.64,104840.57,14871809.89
3624.56,3621.65,104847.29,14872859.05
3624.57,3621.66,104854.02,14873908.21
3624.58,3621.67,104860.74,14874957.37
3624.59,3621.68,104867.47,14876006.53
3624.6,3621.69,104874.19,14877055.69
3624.61,3621.7,104880.92,14878104.85
3624.62,3621.71,104887.64,14879154
3624.63,3621.72,104894.37,14880203.16
3624.64,3621.73,104901.09,14881252.32
3624.65,3621.74,104907.82,14882301.48
3624.66,3621.75,104914.54,14883350.64
3624.67,3621.76,104921.29,14884399.62
3624.68,3621.77,104927.91,14885449.68
3624.69,3621.78,104934.53,14886499.74
3624.7,3621.79,104941.15,14887549.8
3624.71,3621.8,104947.78,14888599.87
3624.72,3621.81,104954.4,14889649.93
3624.73,3621.82,104961.02,14890699.99
3624.74,3621.83,104967.65,14891750.05
3624.75,3621.84,104974.27,14892800.11
3624.76,3621.85,104980.89,14893850.18
3624.77,3621.86,104987.51,14894900.24
3624.78,3621.87,104994.14,14895950.3
3624.79,3621.88,105000.76,14897000.36
3624.8,3621.89,105007.38,14898050.42
3624.81,3621.9,105014.01,14899100.49
3624.82,3621.91,105020.63,14900150.55
3624.83,3621.92,105027.25,14901200.61
3624.84,3621.93,105033.87,14902250.67
3624.85,3621.94,105040.5,14903300.73
3624.86,3621.95,105047.12,14904350.8
3624.87,3621.96,105053.74,14905400.86
3624.88,3621.97,105060.37,14906450.92
3624.89,3621.98,105066.99,14907500.98
3624.9,3621.99,105073.61,14908551.05
3624.91,3622,105080.23,14909601.11
3624.92,3622.01,105086.86,14910651.17
3624.93,3622.02,105093.48,14911701.23
3624.94,3622.03,105100.1,14912751.29
3624.95,3622.04,105106.72,14913801.36
3624.96,3622.05,105113.35,14914851.42
3624.97,3622.06,105119.97,14915901.48
3624.98,3622.07,105126.59,14916951.54
3624.99,3622.08,105133.22,14918001.6
3625,3622.09,105139.84,14919051.64
3625.01,3622.1,105146.71,14920103.95
3625.02,3622.11,105153.59,14921156.25
3625.03,3622.12,105160.47,14922208.56
3625.04,3622.13,105167.34,14923260.86
3625.05,3622.14,105174.22,14924313.16
3625.06,3622.15,105181.1,14925365.47
3625.07,3622.16,105187.98,14926417.77
3625.08,3622.17,105194.85,14927470.08
3625.09,3622.18,105201.73,14928522.38
3625.1,3622.19,105208.61,14929574.69
3625.11,3622.2,105215.48,14930626.99
3625.12,3622.21,105222.36,14931679.3
3625.13,3622.22,105229.24,14932731.6
3625.14,3622.23,105236.11,14933783.91
3625.15,3622.24,105242.99,14934836.21
3625.16,3622.25,105249.87,14935888.52
3625.17,3622.26,105256.74,14936940.82
3625.18,3622.27,105263.62,14937993.13
3625.19,3622.28,105270.5,14939045.43
3625.2,3622.29,105277.38,14940097.74
3625.21,3622.3,105284.25,14941150.04
3625.22,3622.31,105291.13,14942202.35
3625.23,3622.32,105298.01,14943254.65
3625.24,3622.33,105304.88,14944306.96
3625.25,3622.34,105311.76,14945359.26
3625.26,3622.35,105318.64,14946411.57
3625.27,3622.36,105325.51,14947463.87
3625.28,3622.37,105332.39,14948516.17
3625.29,3622.38,105339.27,14949568.48
3625.3,3622.39,105346.15,14950620.78
3625.31,3622.4,105353.02,14951673.09
3625.32,3622.41,105359.9,14952725.39
3625.33,3622.42,105366.74,14953778.09
3625.34,3622.43,105373.44,14954832.6
3625.35,3622.44,105380.13,14955887.1
3625.36,3622.45,105386.82,14956941.61
3625.37,3622.46,105393.51,14957996.11
3625.38,3622.47,105400.21,14959050.62
3625.39,3622.48,105406.9,14960105.12
3625.4,3622.49,105413.59,14961159.62
3625.41,3622.5,105420.28,14962214.13
3625.42,3622.51,105426.98,14963268.63
3625.43,3622.52,105433.67,14964323.14
3625.44,3622.53,105440.36,14965377.64
3625.45,3622.54,105447.06,14966432.15
3625.46,3622.55,105453.75,14967486.65
3625.47,3622.56,105460.44,14968541.15
3625.48,3622.57,105467.13,14969595.66
3625.49,3622.58,105473.83,14970650.16
3625.5,3622.59,105480.52,14971704.67
3625.51,3622.6,105487.21,14972759.17
3625.52,3622.61,105493.9,14973813.68
3625.53,3622.62,105500.6,14974868.18
3625.54,3622.63,105507.29,14975922.68
3625.55,3622.64,105513.98,14976977.19
3625.56,3622.65,105520.67,14978031.69
3625.57,3622.66,105527.37,14979086.2
3625.58,3622.67,105534.06,14980140.7
3625.59,3622.68,105540.75,14981195.21
3625.6,3622.69,105547.45,14982249.71
3625.61,3622.7,105554.14,14983304.21
3625.62,3622.71,105560.83,14984358.72
3625.63,3622.72,105567.52,14985413.22
3625.64,3622.73,105574.22,14986467.73
3625.65,3622.74,105580.91,14987522.23
3625.66,3622.75,105587.63,14988577.55
3625.67,3622.76,105594.4,14989634.27
3625.68,3622.77,105601.18,14990690.98
3625.69,3622.78,105607.95,14991747.69
3625.7,3622.79,105614.72,14992804.4
3625.71,3622.8,105621.5,14993861.11
3625.72,3622.81,105628.27,14994917.82
3625.73,3622.82,105635.04,14995974.53
3625.74,3622.83,105641.81,14997031.24
3625.75,3622.84,105648.59,14998087.95
3625.76,3622.85,105655.36,14999144.66
3625.77,3622.86,105662.13,15000201.37
3625.78,3622.87,105668.91,15001258.08
3625.79,3622.88,105675.68,15002314.79
3625.8,3622.89,105682.45,15003371.5
3625.81,3622.9,105689.22,15004428.21
3625.82,3622.91,105696,15005484.92
3625.83,3622.92,105702.77,15006541.64
3625.84,3622.93,105709.54,15007598.35
3625.85,3622.94,105716.32,15008655.06
3625.86,3622.95,105723.09,15009711.77
3625.87,3622.96,105729.86,15010768.48
3625.88,3622.97,105736.64,15011825.19
3625.89,3622.98,105743.41,15012881.9
3625.9,3622.99,105750.18,15013938.61
3625.91,3623,105756.95,15014995.32
3625.92,3623.01,105763.73,15016052.03
3625.93,3623.02,105770.5,15017108.74
3625.94,3623.03,105777.27,15018165.45
3625.95,3623.04,105784.05,15019222.16
3625.96,3623.05,105790.82,15020278.87
3625.97,3623.06,105797.59,15021335.58
3625.98,3623.07,105804.38,15022390.76
3625.99,3623.08,105811.12,15023450.98
3626,3623.09,105817.86,15024511.21
3626.01,3623.1,105824.61,15025571.43
3626.02,3623.11,105831.35,15026631.65
3626.03,3623.12,105838.1,15027691.87
3626.04,3623.13,105844.84,15028752.1
3626.05,3623.14,105851.58,15029812.32
3626.06,3623.15,105858.33,15030872.54
3626.07,3623.16,105865.07,15031932.77
3626.08,3623.17,105871.82,15032992.99
3626.09,3623.18,105878.56,15034053.21
3626.1,3623.19,105885.3,15035113.43
3626.11,3623.2,105892.05,15036173.66
3626.12,3623.21,105898.79,15037233.88
3626.13,3623.22,105905.53,15038294.1
3626.14,3623.23,105912.28,15039354.33
3626.15,3623.24,105919.02,15040414.55
3626.16,3623.25,105925.77,15041474.77
3626.17,3623.26,105932.51,15042534.99
3626.18,3623.27,105939.25,15043595.22
3626.19,3623.28,105946,15044655.44
3626.2,3623.29,105952.74,15045715.66
3626.21,3623.3,105959.48,15046775.88
3626.22,3623.31,105966.23,15047836.11
3626.23,3623.32,105972.97,15048896.33
3626.24,3623.33,105979.72,15049956.55
3626.25,3623.34,105986.46,15051016.78
3626.26,3623.35,105993.2,15052077
3626.27,3623.36,105999.95,15053137.22
3626.28,3623.37,106006.69,15054197.44
3626.29,3623.38,106013.44,15055257.67
3626.3,3623.39,106020.18,15056317.89
3626.31,3623.4,106026.98,15057377.9
3626.32,3623.41,106033.49,15058439
3626.33,3623.42,106040,15059500.1
3626.34,3623.43,106046.51,15060561.2
3626.35,3623.44,106053.01,15061622.3
3626.36,3623.45,106059.52,15062683.4
3626.37,3623.46,106066.03,15063744.5
3626.38,3623.47,106072.54,15064805.6
3626.39,3623.48,106079.05,15065866.7
3626.4,3623.49,106085.55,15066927.81
3626.41,3623.5,106092.06,15067988.91
3626.42,3623.51,106098.57,15069050.01
3626.43,3623.52,106105.08,15070111.11
3626.44,3623.53,106111.59,15071172.21
3626.45,3623.54,106118.1,15072233.31
3626.46,3623.55,106124.6,15073294.41
3626.47,3623.56,106131.11,15074355.51
3626.48,3623.57,106137.62,15075416.61
3626.49,3623.58,106144.13,15076477.71
3626.5,3623.59,106150.64,15077538.81
3626.51,3623.6,106157.15,15078599.91
3626.52,3623.61,106163.65,15079661.02
3626.53,3623.62,106170.16,15080722.12
3626.54,3623.63,106176.67,15081783.22
3626.55,3623.64,106183.18,15082844.32
3626.56,3623.65,106189.69,15083905.42
3626.57,3623.66,106196.19,15084966.52
3626.58,3623.67,106202.7,15086027.62
3626.59,3623.68,106209.21,15087088.72
3626.6,3623.69,106215.72,15088149.82
3626.61,3623.7,106222.23,15089210.92
3626.62,3623.71,106228.74,15090272.02
3626.63,3623.72,106235.24,15091333.12
3626.64,3623.73,106241.75,15092394.11
3626.65,3623.74,106248.24,15093457.34
3626.66,3623.75,106254.74,15094520.57
3626.67,3623.76,106261.23,15095583.8
3626.68,3623.77,106267.72,15096647.03
3626.69,3623.78,106274.21,15097710.26
3626.7,3623.79,106280.7,15098773.48
3626.71,3623.8,106287.2,15099836.71
3626.72,3623.81,106293.69,15100899.94
3626.73,3623.82,106300.18,15101963.17
3626.74,3623.83,106306.67,15103026.4
3626.75,3623.84,106313.16,15104089.63
3626.76,3623.85,106319.66,15105152.86
3626.77,3623.86,106326.15,15106216.09
3626.78,3623.87,106332.64,15107279.32
3626.79,3623.88,106339.13,15108342.55
3626.8,3623.89,106345.62,15109405.77
3626.81,3623.9,106352.12,15110469
3626.82,3623.91,106358.61,15111532.23
3626.83,3623.92,106365.1,15112595.46
3626.84,3623.93,106371.59,15113658.69
3626.85,3623.94,106378.08,15114721.92
3626.86,3623.95,106384.58,15115785.15
3626.87,3623.96,106391.07,15116848.38
3626.88,3623.97,106397.56,15117911.61
3626.89,3623.98,106404.05,15118974.84
3626.9,3623.99,106410.54,15120038.06
3626.91,3624,106417.03,15121101.29
3626.92,3624.01,106423.53,15122164.52
3626.93,3624.02,106430.02,15123227.75
3626.94,3624.03,106436.51,15124290.98
3626.95,3624.04,106443,15125354.21
3626.96,3624.05,106449.49,15126417.44
3626.97,3624.06,106456,15127480.96
3626.98,3624.07,106462.55,15128546.34
3626.99,3624.08,106469.11,15129611.71
3627,3624.09,106475.67,15130677.08
3627.01,3624.1,106482.23,15131742.45
3627.02,3624.11,106488.78,15132807.82
3627.03,3624.12,106495.34,15133873.19
3627.04,3624.13,106501.9,15134938.57
3627.05,3624.14,106508.46,15136003.94
3627.06,3624.15,106515.01,15137069.31
3627.07,3624.16,106521.57,15138134.68
3627.08,3624.17,106528.13,15139200.05
3627.09,3624.18,106534.68,15140265.43
3627.1,3624.19,106541.24,15141330.8
3627.11,3624.2,106547.8,15142396.17
3627.12,3624.21,106554.36,15143461.54
3627.13,3624.22,106560.91,15144526.91
3627.14,3624.23,106567.47,15145592.29
3627.15,3624.24,106574.03,15146657.66
3627.16,3624.25,106580.59,15147723.03
3627.17,3624.26,106587.14,15148788.4
3627.18,3624.27,106593.7,15149853.77
3627.19,3624.28,106600.26,15150919.15
3627.2,3624.29,106606.82,15151984.52
3627.21,3624.3,106613.37,15153049.89
3627.22,3624.31,106619.93,15154115.26
3627.23,3624.32,106626.49,15155180.63
3627.24,3624.33,106633.05,15156246.01
3627.25,3624.34,106639.6,15157311.38
3627.26,3624.35,106646.16,15158376.75
3627.27,3624.36,106652.72,15159442.12
3627.28,3624.37,106659.28,15160507.49
3627.29,3624.38,106665.83,15161572.86
3627.3,3624.39,106672.71,15162639
3627.31,3624.4,106680.22,15163706.69
3627.32,3624.41,106687.73,15164774.39
3627.33,3624.42,106695.24,15165842.08
3627.34,3624.43,106702.75,15166909.77
3627.35,3624.44,106710.27,15167977.46
3627.36,3624.45,106717.78,15169045.16
3627.37,3624.46,106725.29,15170112.85
3627.38,3624.47,106732.8,15171180.54
3627.39,3624.48,106740.32,15172248.23
3627.4,3624.49,106747.83,15173315.93
3627.41,3624.5,106755.34,15174383.62
3627.42,3624.51,106762.85,15175451.31
3627.43,3624.52,106770.37,15176519
3627.44,3624.53,106777.88,15177586.7
3627.45,3624.54,106785.39,15178654.39
3627.46,3624.55,106792.9,15179722.08
3627.47,3624.56,106800.41,15180789.77
3627.48,3624.57,106807.93,15181857.47
3627.49,3624.58,106815.44,15182925.16
3627.5,3624.59,106822.95,15183992.85
3627.51,3624.6,106830.46,15185060.54
3627.52,3624.61,106837.98,15186128.24
3627.53,3624.62,106845.49,15187195.93
3627.54,3624.63,106853,15188263.62
3627.55,3624.64,106860.51,15189331.31
3627.56,3624.65,106868.02,15190399.01
3627.57,3624.66,106875.54,15191466.7
3627.58,3624.67,106883.05,15192534.39
3627.59,3624.68,106890.56,15193602.08
3627.6,3624.69,106898.07,15194669.78
3627.61,3624.7,106905.59,15195737.47
3627.62,3624.71,106913.44,15196803.43
3627.63,3624.72,106920.24,15197874.74
3627.64,3624.73,106927.03,15198946.05
3627.65,3624.74,106933.82,15200017.37
3627.66,3624.75,106940.61,15201088.68
3627.67,3624.76,106947.4,15202159.99
3627.68,3624.77,106954.2,15203231.3
3627.69,3624.78,106960.99,15204302.62
3627.7,3624.79,106967.78,15205373.93
3627.71,3624.8,106974.57,15206445.24
3627.72,3624.81,106981.36,15207516.55
3627.73,3624.82,106988.16,15208587.87
3627.74,3624.83,106994.95,15209659.18
3627.75,3624.84,107001.74,15210730.49
3627.76,3624.85,107008.53,15211801.8
3627.77,3624.86,107015.33,15212873.12
3627.78,3624.87,107022.12,15213944.43
3627.79,3624.88,107028.91,15215015.74
3627.8,3624.89,107035.7,15216087.06
3627.81,3624.9,107042.49,15217158.37
3627.82,3624.91,107049.29,15218229.68
3627.83,3624.92,107056.08,15219300.99
3627.84,3624.93,107062.87,15220372.31
3627.85,3624.94,107069.66,15221443.62
3627.86,3624.95,107076.46,15222514.93
3627.87,3624.96,107083.25,15223586.24
3627.88,3624.97,107090.04,15224657.56
3627.89,3624.98,107096.83,15225728.87
3627.9,3624.99,107103.62,15226800.18
3627.91,3625,107110.42,15227871.49
3627.92,3625.01,107117.21,15228942.81
3627.93,3625.02,107124,15230014.12
3627.94,3625.03,107130.79,15231085.43
3627.95,3625.04,107137.49,15232156.46
3627.96,3625.05,107144.62,15233228.77
3627.97,3625.06,107151.75,15234301.08
3627.98,3625.07,107158.89,15235373.39
3627.99,3625.08,107166.02,15236445.7
3628,3625.09,107173.16,15237518.02
3628.01,3625.1,107180.29,15238590.33
3628.02,3625.11,107187.42,15239662.64
3628.03,3625.12,107194.56,15240734.95
3628.04,3625.13,107201.69,15241807.26
3628.05,3625.14,107208.82,15242879.57
3628.06,3625.15,107215.96,15243951.88
3628.07,3625.16,107223.09,15245024.19
3628.08,3625.17,107230.22,15246096.5
3628.09,3625.18,107237.36,15247168.82
3628.1,3625.19,107244.49,15248241.13
3628.11,3625.2,107251.62,15249313.44
3628.12,3625.21,107258.76,15250385.75
3628.13,3625.22,107265.89,15251458.06
3628.14,3625.23,107273.03,15252530.37
3628.15,3625.24,107280.16,15253602.68
3628.16,3625.25,107287.29,15254674.99
3628.17,3625.26,107294.43,15255747.31
3628.18,3625.27,107301.56,15256819.62
3628.19,3625.28,107308.69,15257891.93
3628.2,3625.29,107315.83,15258964.24
3628.21,3625.3,107322.96,15260036.55
3628.22,3625.31,107330.09,15261108.86
3628.23,3625.32,107337.23,15262181.17
3628.24,3625.33,107344.36,15263253.48
3628.25,3625.34,107351.5,15264325.8
3628.26,3625.35,107358.63,15265398.11
3628.27,3625.36,107365.76,15266470.42
3628.28,3625.37,107372.92,15267542.51
3628.29,3625.38,107379.8,15268617.12
3628.3,3625.39,107386.67,15269691.73
3628.31,3625.4,107393.55,15270766.34
3628.32,3625.41,107400.43,15271840.95
3628.33,3625.42,107407.31,15272915.56
3628.34,3625.43,107414.18,15273990.17
3628.35,3625.44,107421.06,15275064.78
3628.36,3625.45,107427.94,15276139.39
3628.37,3625.46,107434.81,15277214
3628.38,3625.47,107441.69,15278288.61
3628.39,3625.48,107448.57,15279363.21
3628.4,3625.49,107455.45,15280437.82
3628.41,3625.5,107462.32,15281512.43
3628.42,3625.51,107469.2,15282587.04
3628.43,3625.52,107476.08,15283661.65
3628.44,3625.53,107482.95,15284736.26
3628.45,3625.54,107489.83,15285810.87
3628.46,3625.55,107496.71,15286885.48
3628.47,3625.56,107503.58,15287960.09
3628.48,3625.57,107510.46,15289034.7
3628.49,3625.58,107517.34,15290109.31
3628.5,3625.59,107524.22,15291183.92
3628.51,3625.6,107531.09,15292258.53
3628.52,3625.61,107537.97,15293333.14
3628.53,3625.62,107544.85,15294407.75
3628.54,3625.63,107551.72,15295482.36
3628.55,3625.64,107558.6,15296556.97
3628.56,3625.65,107565.48,15297631.58
